617RE2001 020;6229400131686
617RE2001 021;4517300131687
617RE2001 022;4098700131688
617RE2001 023;4081300131689
617RE2001 024;4662600131690
6189VG10E2001 001;2123400132689
6189VG10E2001 002;5010000132690
6189VG10E2001 003;2202000132691
6189VG10E2001 004;2687300132692
6189VG10E2001 005;6574000132693
6189VG10E2001 006;2765900132694
6189VG10E2001 007;2931900132695
6189VG10E2001 008;6818600132696
6189VG10E2001 009;5705200132697
6189VG10E2001 010;4591900132698
6189VG10E2001 011;2478600132699
6189VG10E2001 012;6365200132700
6189VG10E2001 013;3617300132701
6189VG10E2001 014;4198700132702
6189VG10E2001 015;3085400132703
6189VG10E2001 016;6971900132704
6189VG10E2001 017;5858600132705
6189VG10E2001 018;3146600132706
6189VG1E2001 001;6363600132797
6189VG1E2001 002;5250200132798
6189VG1E2001 003;6442200132799
6189VG1E2001 004;6927500132800
6189VG1E2001 005;5814200132801
6189VG1E2001 006;2006200132802
6189VG1E2001 007;3411800132803
6189VG1E2001 008;6298500132804
6189VG1E2001 009;5185200132805
6189VG1E2001 010;4071800132806
6189VG1E2001 011;5653100132807
6189VG1E2001 012;2941000132808
6189VG1E2001 013;5663900132809
6189VG1E2001 014;4550600132810
6189VG1E2001 015;4132000132811
6189VG1E2001 016;3018600132812
6189VG1E2001 017;6306500132813
6189VG1E2001 018;6887800132814
6189VG1E2001 019;5427000132815
6189VG1E2001 020;5008400132816
6189VG1E2001 021;3296300132817
6189VG1E2001 022;3279000132818
6189VG1E2001 023;4860300132819
6189VG1E2001 024;4441600132820
6189VG23E2001 001;5079700132708
6189VG23E2001 002;2271700132709
6189VG23E2001 003;2757000132710
6189VG23E2001 004;4948900132711
6189VG23E2001 005;3434400132712
6189VG23E2001 006;2321000132713
6189VG23E2001 007;6810800132714
6189VG23E2001 008;5697500132715
6189VG23E2001 009;3584100132716
6189VG23E2001 010;2470800132717
6189VG23E2001 011;6357400132718
6189VG23E2001 012;5244100132719
6189VG23E2001 013;2450400132720
6189VG23E2001 014;3031800132721
6189VG23E2001 015;6918400132722
6189VG23E2001 016;4206400132723
6189VG23E2001 017;5787600132724
6189VG23E2001 018;3075700132725
6311E2001 001;5615700140355
6311E2001 002;4083800140356
6311E2001 003;5761100140357
6311E2001 004;3037200140358
6311E2001 005;6325100140359
6311E2001 006;5810400140360
6311E2001 007;3836700140361
6311E2001 008;6112900140362
6311E2001 009;6694100140363
6311E2001 010;5580800140364
6311E2001 011;3868700140365
6311E2001 012;4048900140366
6311E2001 013;4084000140367
6311E2001 014;2371900140368
6311E2001 015;2953200140369
6311E2001 016;3534600140370
6311E2001 017;3517200140371
6311E2001 018;3098600140372
6311E2001 019;3805300140373
6311E2001 020;4386700140374
6311E2001 021;4968000140375
6311E2001 022;2256000140376
6311E2001 023;3837300140377
6311E2001 024;3418600140378
6311E2001 025;3160300140379
6311E2001 026;5436300140380
6311E2001 027;3724200140381
6311E2001 028;5401600140382
6311E2001 029;2677600140383
6311E2001 030;3259000140384
6610RE2001 001;3369200138785
6610RE2001 002;3854500138786
6610RE2001 003;2741200138787
6610RE2001 004;6627800138788
6610RE2001 005;2819800138789
6610RE2001 006;6706400138790
6610RE2001 007;2565500138791
6610RE2001 008;6452200138792
6610RE2001 009;5338900138793
6610RE2001 010;3225500138794
6610RE2001 011;2112200138795
6610RE2001 012;6998700138796
6612RE2001 001;4792600138798
6612RE2001 002;6984500138799
6612RE2001 003;3176600138800
6612RE2001 004;2063200138801
6612RE2001 005;4339300138802
6612RE2001 006;3225900138803
6612RE2001 007;2403000138804
6612RE2001 008;6289600138805
6612RE2001 009;5176300138806
6612RE2001 010;5757600138807
6612RE2001 011;3045600138808
6612RE2001 012;2932200138809
6612RE2001 013;2194500138810
6612RE2001 014;2775800138811
6612RE2001 015;3357200138812
6612RE2001 016;6645100138813
6612RE2001 017;4531800138814
6612RE2001 018;5113200138815
663CE2001 001;5338400141810
663CE2001 002;5919700141811
663CE2001 003;4806400141812
663CE2001 004;6998300141813
663CE2001 005;5885000141814
663CE2001 006;3771600141815
663CE2001 007;3640700141816
663CE2001 008;2527300141817
663CE2001 009;6414000141818
663CE2001 010;6995300141819
663CE2001 011;5881900141820
663CE2001 012;3169900141821
715RE2001 001;5666000137215
715RE2001 002;6670400137216
715RE2001 003;3497500137217
74351E2001 001;5183200139670
74351E2001 002;4069900139671
74351E2001 003;3555200139672
74351E2001 004;2441900139673
74351E2001 005;6328500139674
74351E2001 006;4215200139675
74351E2001 007;5527600139676
74351E2001 008;4414300139677
74351E2001 009;2702200139678
74351E2001 010;6588900139679
74351E2001 011;6170300139680
74351E2001 012;2751500139681
74351E2001 013;6241400139682
74351E2001 014;6822700139683
74351E2001 015;2404100139684
74351E2001 016;5692000139685
74351E2001 017;4674600139686
74351E2001 018;5256000139687
75214E2001 001;5944200132873
75214E2001 002;4830800132874
75214E2001 003;6022900132875
75214E2001 004;5508200132876
75214E2001 005;4394900132877
75214E2001 006;6586800132878
75214E2001 007;4481500132879
75214E2001 008;3368100132880
75214E2001 009;2254800132881
75214E2001 010;5141500132882
75214E2001 011;4028100132883
75214E2001 012;3914700132884
75214E2001 013;4448400132885
75214E2001 014;3335100132886
75214E2001 015;4916300132887
75214E2001 016;2204400132888
75214E2001 017;5091000132889
75214E2001 018;6672300132890
7523E2001 001;5249000132854
7523E2001 002;2440900132855
7523E2001 003;6327600132856
7523E2001 004;3519500132857
7523E2001 005;2004900132858
7523E2001 006;6891500132859
7523E2001 007;5602500132860
7523E2001 008;6183900132861
7523E2001 009;2262500132862
7523E2001 010;5149200132863
7523E2001 011;4035800132864
7523E2001 012;2407800132865
7523E2001 013;2717500132866
7523E2001 014;6604200132867
7523E2001 015;4892100132868
7523E2001 016;3778700132869
7523E2001 017;3360100132870
7523E2001 018;6648000132871
8013F10E2001 001;3915000132746
8013F10E2001 002;5107000132747
8013F10E2001 003;5592300132748
8013F10E2001 004;2784300132749
8013F10E2001 005;5670900132750
8013F10E2001 006;5156300132751
8013F10E2001 007;2092100132752
8013F10E2001 008;2577500132753
8013F10E2001 009;5464100132754
8013F10E2001 010;5446700132755
8013F10E2001 011;4333400132756
8013F10E2001 012;3220100132757
8013F10E2001 013;3404600132758
8013F10E2001 014;4985900132759
8013F10E2001 015;2872500132760
8013F10E2001 016;2855200132761
8013F10E2001 017;3436600132762
8013F10E2001 018;6724500132763
8013F10E2001 019;4543300132764
8013F10E2001 020;5124700132765
8013F10E2001 021;5706000132766
8013F10E2001 022;3993900132767
8013F10E2001 023;4575300132768
8013F10E2001 024;3557900132769
8013F15E2001 001;4554900132771
8013F15E2001 002;6746800132772
8013F15E2001 003;6232200132773
8013F15E2001 004;2424200132774
8013F15E2001 005;6310800132775
8013F15E2001 006;6796200132776
8013F15E2001 007;4300600132777
8013F15E2001 008;2187300132778
8013F15E2001 009;6074000132779
8013F15E2001 010;5960500132780
8013F15E2001 011;4847200132781
8013F15E2001 012;2733900132782
8013F27E2001 001;6323200132727
8013F27E2001 002;4209800132728
8013F27E2001 003;3096500132729
8013F27E2001 004;2983100132730
8013F27E2001 005;6869700132731
8013F27E2001 006;4756400132732
8013F27E2001 007;2217000132733
8013F27E2001 008;6103700132734
8013F27E2001 009;5990200132735
8013F27E2001 010;3876900132736
8013F27E2001 011;2763600132737
8013F27E2001 012;6650200132738
8013F27E2001 013;6986400132739
8013F27E2001 014;6567800132740
8013F27E2001 015;5454500132741
8013F27E2001 016;6035900132742
8013F27E2001 017;3323800132743
8013F27E2001 018;2210400132744
8013V8E2001 001;5545600132664
8013V8E2001 002;4432200132665
8013V8E2001 003;3318900132666
8013V8E2001 004;5510800132667
8013V8E2001 005;2702800132668
8013V8E2001 006;6589400132669
8013V8E2001 007;2901900132670
8013V8E2001 008;5788500132671
8013V8E2001 009;4675200132672
8013V8E2001 010;6951200132673
8013V8E2001 011;5837900132674
8013V8E2001 012;4724600132675
8013V8E2001 013;5694200132676
8013V8E2001 014;4580900132677
8013V8E2001 015;2868800132678
8013V8E2001 016;2450200132679
8013V8E2001 017;6336900132680
8013V8E2001 018;4624800132681
8013V8E2001 019;4463700132682
8013V8E2001 020;6739800132683
8013V8E2001 021;4027800132684
8013V8E2001 022;5609100132685
8013V8E2001 023;3897000132686
8013V8E2001 024;5173100132687
881CE2001 001;5602300140502
881CE2001 002;2890200140503
881CE2001 003;6776800140504
881CE2001 004;3956900140505
881CE2001 005;5148900140506
881CE2001 006;3035600140507
881CE2001 007;3965700140508
881CE2001 008;2852400140509
881CE2001 009;6739100140510
881CE2001 010;5625700140511
881CE2001 011;3512400140512
881CE2001 012;4093800140513
881CE2001 013;4974700140514
881CE2001 014;5556100140515
881CE2001 015;3442700140516
881CE2001 016;5120100140517
881CE2001 017;2396100140518
881CE2001 018;3474700140519
881CE2001 019;3018500140520
881CE2001 020;3599800140521
881CE2001 021;4181100140522
881CE2001 022;4762400140523
881CE2001 023;4745100140524
881CE2001 024;4326500140525
91510RE2001 001;3608500137219
91510RE2001 002;5127600137220
91510RE2001 003;3022200137221
91510RE2001 004;4366700137222
91510RE2001 005;4191000137223
91510RE2001 006;3387400137224
9518LE2001 001;4515300140680
9518LE2001 002;2402000140681
9518LE2001 003;6288600140682
9518LE2001 004;5175300140683
9518LE2001 005;4660600140684
9518LE2001 006;3547300140685
9518LE2001 007;5153000140686
9518LE2001 008;4039700140687
9518LE2001 009;5621000140688
9518LE2001 010;3507600140689
9518LE2001 011;2394300140690
9518LE2001 012;2376900140691
9518LE2001 013;2626500140692
9518LE2001 014;5914400140693
9518LE2001 015;4801100140694
9518LE2001 016;4382500140695
9518LE2001 017;5963800140696
9518LE2001 018;6042500140697
97561E2001 001;5834200139688
97561E2001 002;5816800139689
97561E2001 003;4703500139690
97561E2001 004;2075600139691
97561E2001 005;6962200139692
97561E2001 006;5848800139693
97561E2001 007;3824000139694
97561E2001 008;6112000139695
97561E2001 009;5998600139696
97561E2001 010;5580000139697
97561E2001 011;6161400139698
97561E2001 012;4048000139699
97561E2001 013;6328500139700
97561E2001 014;6909800139701
97561E2001 015;6892400139702
97561E2001 016;6875100139703
97561E2001 017;6456400139704
97561E2001 018;6439100139705
A6186V22E2001 001;2513500132822
A6186V22E2001 002;4705400132823
A6186V22E2001 003;3190800132824
A6186V22E2001 004;2077500132825
A6186V22E2001 005;4269400132826
A6186V22E2001 006;3156100132827
A6186V22E2001 007;4881800132828
A6186V22E2001 008;3768500132829
A6186V22E2001 009;2655200132830
A6186V22E2001 010;6541800132831
A6186V22E2001 011;4428500132832
A6186V22E2001 012;2716400132833
AL13026E2001 001;2207400132445
AL13026E2001 002;2788700132446
AL13026E2001 003;4980600132447
AL13026E2001 004;6172700132448
AL13026E2001 005;5059300132449
AL13026E2001 006;4544700132450
AL13026E2001 007;3331500132451
AL13026E2001 008;2218200132452
AL13026E2001 009;6104900132453
AL13026E2001 010;5991400132454
AL13026E2001 011;3878100132455
AL13026E2001 012;2764700132456
AL13026E2001 013;3766400132457
AL13026E2001 014;2653100132458
AL13026E2001 015;5941000132459
AL13026E2001 016;3827600132460
AL13026E2001 017;4409000132461
AL13026E2001 018;2696900132462
AO163648E2001 001;3362300132555
AO163648E2001 002;5554200132556
AO163648E2001 003;2746100132557
AO163648E2001 004;6632800132558
AO163648E2001 005;5118200132559
AO163648E2001 006;4004900132560
AO163648E2001 007;4390400132561
AO163648E2001 008;6582400132562
AO163648E2001 009;5469000132563
AO163648E2001 010;3355700132564
AO163648E2001 011;4937000132565
AO163648E2001 012;3823600132566
AO163648E2001 013;3287900132567
AO163648E2001 014;2174500132568
AO163648E2001 015;2755800132569
AO163648E2001 016;5043800132570
AO163648E2001 017;4930400132571
AO163648E2001 018;4511800132572
AO16596E2001 001;3063000132542
AO16596E2001 002;2949600132543
AO16596E2001 003;4141600132544
AO16596E2001 004;3028300132545
AO16596E2001 005;2513600132546
AO16596E2001 006;6400300132547
AO16596E2001 007;6894500132548
AO16596E2001 008;5781100132549
AO16596E2001 009;3069100132550
AO16596E2001 010;4650400132551
AO16596E2001 011;2537100132552
AO16596E2001 012;3118500132553
B166E2001 001;6143900141542
B166E2001 002;5030500141543
B166E2001 003;4515900141544
B166E2001 004;3402500141545
B166E2001 005;2289200141546
B166E2001 006;6175900141547
B166E2001 007;5338300141548
B166E2001 008;4225000141549
B166E2001 009;2998200141550
B166E2001 010;5884900141551
B166E2001 011;3161000141552
B166E2001 012;3239600141553
B166E2001 013;5244000141554
B166E2001 014;3531900141555
B166E2001 015;4113300141556
B166E2001 016;2401200141557
B166E2001 017;2982500141558
B166E2001 018;3563900141559
B232E2001 001;2479400141521
B232E2001 002;6366100141522
B232E2001 003;5851400141523
B232E2001 004;4738100141524
B232E2001 005;3624800141525
B232E2001 006;5816700141526
B232E2001 007;2730700141527
B232E2001 008;6617300141528
B232E2001 009;5504000141529
B232E2001 010;4390700141530
B232E2001 011;2277300141531
B232E2001 012;5565200141532
B234E2001 001;2149900141470
B234E2001 002;4341800141471
B234E2001 003;3228500141472
B234E2001 004;3713800141473
B234E2001 005;6600500141474
B234E2001 006;5487200141475
B235E2001 001;5613400141534
B235E2001 002;2805300141535
B235E2001 003;5692000141536
B235E2001 004;5674600141537
B235E2001 005;4561300141538
B235E2001 006;3447900141539
B308E2001 001;4203900141496
B308E2001 002;3090600141497
B308E2001 003;5282500141498
B308E2001 004;4169200141499
B308E2001 005;2055900141500
B308E2001 006;6942400141501
B308E2001 007;2424000141502
B308E2001 008;5310700141503
B308E2001 009;4197300141504
B308E2001 010;5778600141505
B308E2001 011;3066600141506
B308E2001 012;3647900141507
B308E2001 013;6277600141508
B308E2001 014;6356200141509
B308E2001 015;5242900141510
B308E2001 016;6824200141511
B308E2001 017;4112200141512
B308E2001 018;6388200141513
B308E2001 019;5988600141514
B308E2001 020;3761900141515
B308E2001 021;3744600141516
B308E2001 022;3325900141517
B308E2001 023;3308600141518
B308E2001 024;3291200141519
B402E2001 005;4729700141577
B402E2001 006;2616300141578
B402E2001 007;6503000141579
B402E2001 008;5389700141580
B402E2001 009;3258900141581
B402E2001 010;5936200141582
B402E2001 011;6613600141583
B402E2001 012;4901500141584
B402E2001 013;2674800141585
B402E2001 014;4950800141586
B402E2001 015;2238800141587
B402E2001 016;2221400141588
B402E2001 017;4480100141589
B402E2001 018;4462700141590
B402E2001 019;6236100141591
B402E2001 020;6218700141592
B402E2001 021;2878600141593
B402E2001 022;2861200141594
B402E2001 023;2442600141595
B402E2001 024;4120000141596
B402E2001 025;3085200141597
B402E2001 026;5762500141598
B402E2001 027;4745100141599
B402E2001 028;6422500141600
B409E2001 001;6313900141561
B409E2001 002;5200600141562
B409E2001 003;4087300141563
B409E2001 004;3572600141564
B409E2001 005;2459300141565
B409E2001 006;6345900141566
B409E2001 007;6513000141567
B409E2001 008;5399700141568
B409E2001 009;3286400141569
B409E2001 010;2173000141570
B409E2001 011;3754300141571
B409E2001 012;6641000141572
BCLCRE2001 001;4367600139658
BCLCRE2001 002;2921400139659
BCLDCE2001 001;2592400139654
BCLDCE2001 002;5144400139655
BCLDCE2001 003;5232900139656
BCLDCE2001 004;4806800139657
BCLDME2001 001;5340400139583
BCLDME2001 002;6978300139584
BCLDME2001 003;2778900139585
BCLDME2001 004;6490000139586
BCLHCGE2001 001;3292200139608
BCLHCGE2001 002;4040700139609
BCLHCGE2001 003;3609900139610
BCLHFDME2001 001;6926700139612
BCLHFDME2001 002;4621200139613
BCLHLE2001 001;2274600139591
BCLPL1E2001 001;2639500139602
BCLPL1E2001 002;2609500139603
BCLPL1E2001 003;5020800139604
BCLPL2E2001 001;3625400139606
BCLPL2E2001 002;5084300139607
BCLPOVE2001 001;4393700139593
BCLPOVE2001 002;2479500139594
BCLPOVE2001 003;5742300139595
BCLPOVE2001 004;6021800139596
BCLPRE2001 001;3635900139598
BCLPRE2001 002;3860100139599
BGOEILE2001 001;2705900139580
BGOEILE2001 002;5537500139581
BO34579E2001 001;6441100132432
BO34579E2001 002;3633100132433
BO34579E2001 003;6519700132434
BO34579E2001 004;6005200132435
BO34579E2001 005;5891700132436
BO34579E2001 006;2083800132437
BO34579E2001 007;5927900132438
BO34579E2001 008;3814600132439
BO34579E2001 009;2701200132440
BO34579E2001 010;6587900132441
BO34579E2001 011;5474600132442
BO34579E2001 012;5055900132443
BRCCQGE2001 001;4761900139635
BRCCQGE2001 002;3459100139636
BRCCQGE2001 003;2809900139637
BRCCQGE2001 004;3087800139638
BRCCQGE2001 005;4719600139639
BRCCQGE2001 006;6677200139669
BRCDME2001 001;5587300139577
BRCDME2001 002;2294700139578
BRCDME2001 003;6517200139668
BRCFLRE2001 001;5888900139588
BRCFLRE2001 002;3287900139589
BRCMTE2001 001;4046900139573
BRCMTE2001 002;6393600139574
BRCMTE2001 003;6699000139575
BRCOEILE2001 001;3628100139666
BRCOEILE2001 002;5711100139667
BRCTRE2001 001;3910500139641
BSVE2001 006;6940000141116
BSVE2001 007;2521300141117
BSVE2001 008;5408000141118
BSVE2001 009;4294700141119
BSVE2001 010;2582600141120
BSVE2001 011;3863900141121
BSVE2001 012;6151900141122
BSVE2001 013;4038500141123
BSVE2001 014;5619800141124
BSVE2001 015;3907700141125
BT20E2001 001;2853600140263
BT20E2001 002;3932200140264
BT20E2001 003;3914800140265
BT20E2001 004;4592200140266
BT20E2001 005;4574800140267
BTB33E2001 001;2307400138095
BTB33E2001 002;4499400138096
BTB33E2001 003;2386000138097
BTB33E2001 004;4578000138098
BTB33E2001 005;3464600138099
BTB33E2001 006;5321500139233
BTB33E2001 007;4208100139234
BTB33E2001 008;3094800139235
BTB33E2001 009;3676100139236
BTB33E2001 010;2562800139237
BTBE2001 001;4352600139953
BTEE2001 001;6424100140257
BTEE2001 002;4180100140258
BTEE2001 003;3145300140259
BTEE2001 004;6918500140260
BTEE2001 005;3691900140261
C119E2001 001;3415200139183
C119E2001 002;5983600139184
C119E2001 003;6901100139185
C119E2001 004;6785600139186
C119E2001 005;4694900139187
C119E2001 006;3156200139433
C119E2001 007;5781100139434
C119E2001 008;2718800139435
CHATE2001 001;3528900139181
CO88875E2001 001;5504000132515
CO88875E2001 002;2695900132516
CO88875E2001 003;6678500132517
CO88875E2001 004;6164000132518
CO88875E2001 005;5050600132519
CO88875E2001 006;2242600132520
CO88875E2001 007;2270700132521
CO88875E2001 008;6157400132522
CO88875E2001 009;5044000132523
CO88875E2001 010;4930600132524
CO88875E2001 011;2817300132525
CO88875E2001 012;6703900132526
COLOEILE2001 001;2694400139664
COLTRIOE2001 001;6818700139661
COLTRIOE2001 002;5264800139662
CV1781A19E2001 001;2413600132645
CV1781A19E2001 002;4605500132646
CV1781A19E2001 003;4090900132647
CV1781A19E2001 004;2977500132648
CV1781A19E2001 005;4169500132649
CV1781A19E2001 006;3056200132650
CV1781A19E2001 007;6328400132651
CV1781A19E2001 008;6813700132652
CV1781A19E2001 009;5700400132653
CV1781A19E2001 010;3587000132654
CV1781A19E2001 011;2473700132655
CV1781A19E2001 012;5761600132656
CV1781A19E2001 013;4847400132657
CV1781A19E2001 014;2734000132658
CV1781A19E2001 015;3315400132659
CV1781A19E2001 016;6603300132660
CV1781A19E2001 017;6184700132661
CV1781A19E2001 018;2766000132662
CV1781A9E2001 001;2312500132464
CV1781A9E2001 002;2797800132465
CV1781A9E2001 003;4989800132466
CV1781A9E2001 004;4972400132467
CV1781A9E2001 005;5649800132468
CV1781A9E2001 006;2327100132469
CV1781A9E2001 007;2369900132470
CV1781A9E2001 008;5256500132471
CV1781A9E2001 009;2448500132472
CV1781A9E2001 010;6335100132473
CV1781A9E2001 011;5221800132474
CV1781A9E2001 012;3108500132475
CV1781A9E2001 013;3734000132476
CV1781A9E2001 014;2620600132477
CV1781A9E2001 015;3202000132478
CV1781A9E2001 016;6088700132479
CV1781A9E2001 017;2670000132480
CV1781A9E2001 018;5957900132481
CV1781AB2E2001 001;5685100132502
CV1781AB2E2001 002;2877000132503
CV1781AB2E2001 003;2362400132504
CV1781AB2E2001 004;6249100132505
CV1781AB2E2001 005;3441000132506
CV1781AB2E2001 006;6327700132507
CV1781AB2E2001 007;5506700132508
CV1781AB2E2001 008;2698600132509
CV1781AB2E2001 009;6585300132510
CV1781AB2E2001 010;4471900132511
CV1781AB2E2001 011;3358600132512
CV1781AB2E2001 012;4939900132513
CV984387E2001 001;3646500140386
CV984387E2001 002;6922500140387
CV984387E2001 003;4809200140388
CV984387E2001 004;2097200140389
CV984387E2001 005;2582500140390
CV984387E2001 006;6469200140391
CV984387E2001 007;6175600140392
CV984387E2001 008;2756900140393
CV984387E2001 009;2739500140394
CV984387E2001 010;6722200140395
CV984387E2001 011;4998200140396
CV984387E2001 012;3980800140397
CV984387E2001 013;5152500140398
CV984387E2001 014;6829800140399
CV984387E2001 015;4105900140400
CV984387E2001 016;4088500140401
CV984387E2001 017;4669800140402
CV984387E2001 018;4652500140403
CV98487E2001 001;3345600132483
CV98487E2001 002;4537500132484
CV98487E2001 003;6729500132485
CV98487E2001 004;5616100132486
CV98487E2001 005;5101500132487
CV98487E2001 006;3988100132488
CV98487E2001 007;2149800132489
CV98487E2001 008;6635100132490
CV98487E2001 009;5521800132491
CV98487E2001 010;4408500132492
CV98487E2001 011;2295100132493
CV98487E2001 012;5583000132494
CV98487E2001 013;3242800132495
CV98487E2001 014;6530700132496
CV98487E2001 015;5417300132497
CV98487E2001 016;3304000132498
CV98487E2001 017;4885300132499
CV98487E2001 018;4466700132500
D19223E2001 001;4870900139411
D201119E2001 001;3737200139413
D201119E2001 002;3312300139414
D201120E2001 001;3474000139428
D201120E2001 002;4267200139429
D50611E2001 001;3369600139369
D50611E2001 002;4184800139370
D50611E2001 003;3331800139371
DJ77220AE2001 001;6947500132599
DJ77220AE2001 002;3139600132600
DJ77220AE2001 003;3624900132601
DJ77220AE2001 004;5816800132602
DJ77220AE2001 005;4703500132603
DJ77220AE2001 006;6895400132604
DJ77220AE2001 007;4338400132605
DJ77220AE2001 008;4321100132606
DJ77220AE2001 009;3207700132607
DJ77220AE2001 010;2094400132608
DJ77220AE2001 011;5981000132609
DJ77220AE2001 012;6562300132610
DJ77220AE2001 013;4706600132611
DJ77220AE2001 014;4288000132612
